,Company Name,Company ID,Rating,Offer,Details,Original Price,Sale Price,percent_savings,Num_bought,Num_outlets,Outlet Names,Offer start date,Date retrieved
623,Der Biergarten,1137,3.80,$100 Cash Voucher for A la Carte German Cuisine,"Celebrate the grand old tradition of German beer gardens and spend this $100 cash voucher on some quintessential German delights. Grab platters of roasted pork knuckle, sausages, chicken schnitzel, and bar bites like Bavarian pasta spatzle with cheesy ham, and more!",S$100,S$65,35,18,1,['48 Prinsep Street'],2017-09-11T00:00:00.000+08:00,2018-03-02
624,Kurry Korner,1784,4.00,$30 Cash Voucher for Indian Cuisine,"Delight your tastebuds with a delectable serving of Indian food at Kurry Korner. Indulge in starters like salads, wraps, soups, and breads and dive right into the delicious curries available. From Indian street food like samosa chaat, aloo chaat, and more, you are in for a treat with these dishes. With options for vegetarian and non-vegetarians, there are plenty to choose from with a variety of dishes are provided for various tastes.",S$30,S$18,40,18,1,['River Valley'],2017-05-01T00:00:00.000+08:00,2018-03-02
625,Peninsula.Excelsior Hotel (Coleman's Café),2372,4.00,International Breakfast Buffet for 4 People,"Imbibe and luxuriate in the vibrant dining space of Coleman's Cafe, that offers a vast spread of international fare like fresh seafood, roasted siew yoke, Boston seafood chowder, Thai prawn tang hoon salad, and so much more!",S$131.84,S$76.80,42,18,1,"[""Coleman's Café, Peninsula.Excelsior Hotel""]",2016-05-05T00:00:00.000+08:00,2018-03-02
626,Think Rice SG,2497,0.00,2kg of Premium Japanese Uonuma Rice with Delivery,Have locally milled rice from Japan delivered to your doorstep for a taste of Japan without needing to hop on a plane. The rice packs are stored in temperature and humidity-controlled rooms to keep it fresh.,S$40,S$18.90,53,18,1,['Think Rice SG'],2015-12-18T00:00:00.000+08:00,2018-03-02
627,Cucina Restaurant & Catering,2036,4.10,8-Course International Catering for 15 People,"Savour the flavours from many different cultures with this offer of an international catering from Cucina Restaurant & Catering. With this package, you shall be given a variety of dishes which includes rice, noodle, or pasta dish, appetisers, vegetables, and main course dishes. So gather up your friends and family and feast to your heart's content.",S$432,S$188,56,18,1,"['#02-10, Aperia Mall']",2017-11-07T00:00:00.000+08:00,2018-03-02
628,2211 Mookata,2020,4.00,Mookata Platter + Two (2) A La Carte Items for 1 - 2 People,"Enjoy an exclusive family-friendly Thai Grill (Mookata) for dinner! Or supper if you feel a bit more adventurous and needed something to curb your midnight cravings. Featuring their signature sauce, ingredients, and chilli, you are assured of a hearty meal to cure your tummy and treat yourself well.",S$29.80,S$22,26,18,1,['Jurong'],2017-12-21T00:00:00.000+08:00,2018-03-02
629,Wang Ji 268 Seafood Restaurant,2648,3.60,$200 Cash Voucher for Crab and Seafood,"Dig into an array of meat, rice, and noodle dishes while keeping wallets padded with this cash voucher. Signature dishes include salted egg yolk pork ribs, assam fish head, Sri Lankan crabs cooked in black pepper sauce, and more.",S$200,S$120,40,18,1,['Lavender'],2017-09-18T00:00:00.000+08:00,2018-03-02
630,The Central Thai,4948,4.00,$100 Cash Voucher for Thai Cuisine,"Immerse your taste buds in the wonderful flavours of authentic Thai cuisine with this cash voucher of $100 at The Central Thai restaurant. Sample some Thai favourites like Tom Yum, Som Tam, and Pineapple Fried Rice or try the fanciful other dishes available in the menu such as the Signature Tom Yum Crab Bee Hoon , Steamed Seabass in Spicy Lemon Sauce , Butter Prawns, and many more.",S$100,S$60,40,18,1,['1300 East Coast Beach'],2017-11-22T00:00:00.000+08:00,2018-03-02
631,Wang Ji 268 Seafood Restaurant,2648,3.60,$100 Cash Voucher for Crab and Seafood,"Dig into an array of meat, rice, and noodle dishes while keeping wallets padded with this cash voucher. Signature dishes include salted egg yolk pork ribs, assam fish head, Sri Lankan crabs cooked in black pepper sauce, and more.",S$100,S$60,40,18,1,['Lavender'],2017-09-18T00:00:00.000+08:00,2018-03-02
632,New Generation Confectionery,3558,4.00,"One (1) Whole 8"" Heart-Shaped Rainbow Cake","Let your love be known at first glance with this heart-shaped cake! Surprise someone from both the outside – decorated with rose-shaped buttercream frosting with customised message – and inside, featuring layers of cake baked in the colours of rainbow.",S$78,S$39,50,18,1,['Ang Mo Kio Central'],2015-11-25T00:00:00.000+08:00,2018-03-02
633,News & Gossip,5254,4.60,$15 Cash Voucher for Asian-Fusion and Western Cuisine,"Satisfy hankerings for an assortment of lush Asian-Fusion and Western dishes at News & Gossip. Dine on delicacies like shishamo mentai salad, lobster sandwich, roast beef sun-dried tomato quesadilla, and plenty more while savouring a cup of handcrafted coffee drink.",S$15,S$9,40,18,1,"['#01-02, 112 Robinson Road']",2018-01-22T00:00:00.000+08:00,2018-03-02
634,Giovanni L,3089,3.50,One (1) Double Scoop Royale Gelato Flavour ,Sweeten up your day with a double scoop of royale gelato flavour by Giovanni L. Choose from its luxurious series and indulge away in the sweetness that envelopes your taste buds.,S$9.90,S$6.50,34,18,3,"['Tanjong Pagar Centre,Tanjong Pagar', 'Marine Parade Central,Marine Parade', '#B1-28/29, One Raffles Place']",2018-01-23T00:00:00.000+08:00,2018-03-02
635,Laffio,1117,4.20,$40 Cash Voucher for Western Cuisine ,"Enjoy a Cash Voucher worth $40 at only $30! Redeemable for menu items on the ala carte menu. Their signature dish would be the Dry Rub Steak that is served with burnt garlic, roasted vine tomato, onion rings, salsa verde and marrow sauce accompanied with char-grilled lime.",S$40,S$30,25,18,1,['Beach Road'],2016-09-01T08:00:00.000+08:00,2018-03-02
636,Pita Bakery,1088,4.20,Baba Gannush Pita Set for 1 Person,"Indulge in a Baba Gannush Pita set which is an authentic Levantine dish. This dish comprises of cooked eggplant, tahina, olive oil, and seasonings. This dip is often eaten with pita bread and eaten as a starter.",S$11.40,S$8,30,17,1,['Bali Lane'],2017-06-05T00:00:00.000+08:00,2018-03-02
637,RB Whisky & Cigar Bar,1360,3.80,Whiskey + Tapas Set,"Benvenuti a casa, welcome home. Experience the passion, laughter, tradition, love, joy and of course, good food at Ricciotti! Enjoy this Whisky Package which includes three (3) shots of whiskey (30ml) and a serving of savoury Tapas. Perfect for a night out with a group of friends!",S$70,S$45,36,17,1,['The Riverwalk'],2016-09-01T08:00:00.000+08:00,2018-03-02
638,Lucky8 鴻運樓,2148,4.30,$100 Cash Voucher for Hong Kong Style Cuisine,"Thinking of where to have that monthly dinner, or gathering? Head on over for an authentic Hong-Kong style cuisine to feast over while catching up with loved ones. Enjoy tantalising meals such as shrimp balls, beef, tiger prawns, live crabs, and many more!",S$100,S$70,30,17,1,['Shaw Center'],2017-11-15T00:00:00.000+08:00,2018-03-02
639,Thai Connection,4949,4.00,$50 Cash Voucher for Thai Cuisine,"Tantalise your taste buds with the aromatic and robust flavours of Thai cuisine. Spend this $50 cash voucher at Thai Connection and feast on some classic Thai favourites like tom yum, basil beef, pineapple fried rice, green curry, and more. Leave the restaurant with a satisfied palate and belly.",S$50,S$30,40,17,1,['Siglap'],2017-11-22T00:00:00.000+08:00,2018-03-02
640,M Hotel Singapore (Café 2000),2261,4.20,(Sun - Thu) Crab and Seafood Extravaganza Dinner Buffet for 1 Child,Satisfy your seafood cravings with a generous spread of seafood that will leave your mouth watering for more.,S$47.08,S$28.24,40,17,1,"['Café 2000, M Hotel']",2018-01-04T00:00:00.000+08:00,2018-03-02
641,Happy Bubbly,5315,4.50,Two (2) Bottles of Fresh Fruit Beverages,"Cool off from the scorching summer heat with not one, but two (2) bottles of revitalising fresh juice from Happy Bubbly! With a parade of options available to pick from, mix and match from the different series of pure juice, sparkling, or milk series.",S$11.60,S$6.50,44,17,1,['Woodlands Central'],2018-01-24T00:00:00.000+08:00,2018-03-02
642,Fave ,4739,3.60,$20 Fave e-Gift Card,"Give a Fave gift card, and let your loved one take their pick from a restaurant meal, pampering massage, yoga class, or even a trip to Japan! The Fave gift card can be applied on any one of our 4000+ deals.",S$20,S$20,,17,1,['Fave'],2017-12-22T00:00:00.000+08:00,2018-03-02
643,Creme Maison Bakery,1170,3.30,5-Inch Designer Themed Cakes,"Delight any occasion with a 5-inch designer themed cake to liven up any party with its refreshing and innovative style of mythical creatures. Take a pick from either a unicorn or mermaid themed cake with 24 different flavours to choose from such as earl grey lavender, rainbow vanilla bean, and Thai milk tea fudge.",S$165,S$120,27,17,1,['Taiseng Street'],2017-08-10T00:00:00.000+08:00,2018-03-02
644,Ajiya Okonomiyaki,1962,4.30,Okonomiyaki and Potato Cheese Mentai Set,"How about welcoming your meal with some Potato Cheese Mentai and a major oomph factor! Close your eyes while eating this to savour the full flavours of the buttered potato, mozzarella cheese, and mentai sauce all in one mouthful. Not to forget their signature Okonomiyaki – choose your desired flavour and make it all your own!",S$26.40,S$22,17,16,1,['Toh Guan Rd'],2016-09-01T08:00:00.000+08:00,2018-03-02
645,Ice Cream Skool,2126,4.60,One (1) 2kg Ice Cream Cake,"Settle arguments about the superiority of cake to ice cream by winning the hearts of both! Help yourself to a 2kg ice cream cake, available in twelve different flavours like D24 durian, butterscotch cookie, rocky road, milo, and more!",S$128,S$78,39,16,1,"['#01-10, 445 Tampines St 42']",2018-01-12T00:00:00.000+08:00,2018-03-02
646,Wood & Steel Gastrobar,1245,3.90,"(Tue - Thu) Beer, Wine, or Spirit with Small Snack Plate for 1 Person","Sometimes, you just need a little bit of a pick-me-up in the middle of the week. Take some time to yourself and savour your choice of an alcoholic drink to go with a snack plate at Wood & Steel Gastrobar.",S$29.45,S$10.90,63,16,1,['Marina South Pier'],2017-10-12T00:00:00.000+08:00,2018-03-02
647,BonJapan Station,2008,2.80,Four (4) Packets of Tao Kae Noi,"Let's face it, we all love snacking - whether in the office, at home, in school or during movies, snacking seems to have formed a habit. Dive into the latest Japanese snacking trend that has taken over the continent, Tao Kae Noi, a seaweed snack that makes you feel Japanese wherever you are.",S$14,S$10.50,25,16,1,"['#B1-38, Dhouby Ghaut XChange']",2016-12-14T00:00:00.000+08:00,2018-03-02
648,Tete-a-Tete Cafe,1650,4.10,"Signature Shepherd's Pie + Soup, Salad, or Dessert for 1 Person","Have a one-on-one with yourself and treat yourself with Tete-a-Tete's signature shepherd's pie which comprises of 100% pure ground beef cooked with vegetables, herbs and red wine, topped with potatoes mashed with cream cheese, served with garden greens. Generously stuffed with flavourful fillings and a crust baked to golden-brown perfection, this is one great comforting meal you won't wanna miss!",S$20,S$16,20,16,1,"['#01-01, Nucleous Building']",2016-09-01T08:00:00.000+08:00,2018-03-02
649,L'Operetta Corner Bar at Boon Tat,1164,3.70,Buy 1 Free 1: 10'' Pizza,"Enjoy two pizzas for the price of one! Good deals such as this are better when shared, grab a couple of friends for a good time out! 
",S$61.20,S$30.60,50,16,1,['Boon Tat Street'],2016-09-01T00:00:00.000+08:00,2018-03-02
650,Pecori Japanese Egg Restaurant,3225,4.20,Spicy Tomato Omurice with Ebi Fries (2 Meals),"Have a taste of the special yoshoku cuisine and satisfy all your eggy cravings with Pecori Japanese Egg Restaurant's spicy tomato omu rice with ebi fries. Be prepared for a casually sensational dining experience, filling your tummy with great joy.",S$34.20,S$19.96,42,16,1,['Liang Court'],2017-05-08T00:00:00.000+08:00,2018-03-02
651,Old Hong Kong Kitchen,3318,3.90,"8-Course Abalone, Seafood, and Dim Sum Set for 8 People","Have a grand time dining on dim sum and signature Cantonese delights. Feast through an 8-course meal in a restaurant specialising in authentic Hong Kong cuisine featuring dim sum platter with shrimp and duck dumplings, Hakka-style roasted chicken, fresh crab meat, steamed and stewed fish fillet, and more, located just above Novena MRT.",S$558.40,S$278.40,50,16,1,['Novena'],2016-03-08T00:00:00.000+08:00,2018-03-02
652,Bodacious Bar & Bistro,1905,4.20,$40 Cash Voucher for Western Cuisine,"Looking for a casual hangout spot to socialize and chill? Then, Bodacious Bar & Bistro is the place for you. Treat yourself to this cash voucher of $40 and savour some of the highlights in their menu, such as hot and spicy Sichuan pepper wings, homemade prawn bisque, seafood risotto, and more. Enjoy your meal in a vibrant, rustic, yet contemporary environment or the cool and refreshing outdoors for al fresco dining is also available and this establishment.",S$40,S$24,40,16,1,['Buona Vista'],2017-09-13T00:00:00.000+08:00,2018-03-02
653,Juice Tales,2785,5.00,3-Day Juice Program for 1 Person (Delivery),"Detox your body with a 3-day juice program! Cold pressed juices are made using unpasteurised organic veggies and fruit, as well as without the addition of sugar, water, or preservatives. Juice concoctions are designed to aid in weight loss, boost energy, and improve quality of sleep.",S$235.70,S$176,25,16,1,['WIS@Changi'],2017-01-21T00:00:00.000+08:00,2018-03-02
654,Old Hong Kong Kitchen,3318,3.90,"8-Course Abalone, Seafood, and Dim Sum Set for 6 People","Have a grand time dining on dim sum and signature Cantonese delights. Feast through an 8-course meal in a restaurant specialising in authentic Hong Kong cuisine featuring dim sum platter with shrimp and duck dumplings, Hakka-style roasted chicken, fresh crab meat, steamed and stewed fish fillet, and more, located just above Novena MRT.",S$418.80,S$208.80,50,16,1,['Novena'],2016-03-08T00:00:00.000+08:00,2018-03-02
655,Happy,4862,4.00,Duo-Flavoured Milk Tea for 1 Person,"Quench your thirst in the hot Singapore sun with a duo-flavoured milk tea from Happy! Whatever flavour you choose, you'll be satiated in no time.",S$2.80,S$1.50,46,16,1,['Boon Lay Drive'],2017-11-07T00:00:00.000+08:00,2018-03-02
656,Toriki,5388,4.50,$20 Cash Voucher for Japanese Cuisine,"Gorge yourself on the sumptuous flavours of Japanese yakitori and donburi with this $20 cash voucher. Savour a buta chirashi don, sukiyaki skewers, pork wrapped around grilled fresh vegetables, and more.",S$20,S$10,50,16,1,"['#04-12, JCube Shopping Centre']",2018-02-07T00:00:00.000+08:00,2018-03-02
657,Le Rida,1806,4.10,North Indian Lunch Set for 2 People ,"Kick palates up a notch with the fiery and aromatic North Indian cuisine with this lunch set by Le Rida. Choose from chicken tikka, fish curry with white rice, butter chicken with white rice, and more. ",S$40.80,S$12.90,68,16,1,['Bukit Timah'],2018-01-15T00:00:00.000+08:00,2018-03-02
